지하철역ID,지하철역명,출입구번호,검색키워드,위도,경도
1009000929,봉은사,1,봉은사역 1번 출구,37.5729822733616,127.004631799835
1009000929,봉은사,2,봉은사역 2번 출구,37.5729822733616,127.004631799835
1009000929,봉은사,3,봉은사역 3번 출구,37.5729822733616,127.004631799835
1009000929,봉은사,4,봉은사역 4번 출구,37.5729822733616,127.004631799835
1009000929,봉은사,5,봉은사역 5번 출구,37.5729822733616,127.004631799835
1009000929,봉은사,6,봉은사역 6번 출구,37.5729822733616,127.004631799835
1009000929,봉은사,7,봉은사역 7번 출구,37.5729822733616,127.004631799835
1009000930,종합운동장,9,종합운동장역 9번 출구,37.5729822733616,127.004631799835
1063075328,야당,1,야당역 1번 출구,37.5729822733616,127.004631799835
1063075328,야당,2,야당역 2번 출구,37.5729822733616,127.004631799835
1063075328,야당,3,야당역 3번 출구,37.5729822733616,127.004631799835
1077006814,동천,1,동천역 1번 출구,37.5729822733616,127.004631799835
1077006814,동천,2,동천역 2번 출구,37.5729822733616,127.004631799835
1077006814,동천,3,동천역 3번 출구,37.5729822733616,127.004631799835
1077006815,수지구청,1,수지구청역 1번 출구,37.5729822733616,127.004631799835
1077006815,수지구청,2,수지구청역 2번 출구,37.5729822733616,127.004631799835
1077006815,수지구청,3,수지구청역 3번 출구,37.5729822733616,127.004631799835
1077006815,수지구청,4,수지구청역 4번 출구,37.5729822733616,127.004631799835
1077006816,성복,1,성복역 1번 출구,37.5729822733616,127.004631799835
1077006816,성복,2,성복역 2번 출구,37.5729822733616,127.004631799835
1077006816,성복,3,성복역 3번 출구,37.5729822733616,127.004631799835
1077006816,성복,4,성복역 4번 출구,37.5729822733616,127.004631799835
1077006816,성복,5,성복역 5번 출구,37.5729822733616,127.004631799835
1077006817,상현,1,상현역 1번 출구,37.5729822733616,127.004631799835
1077006817,상현,2,상현역 2번 출구,37.5729822733616,127.004631799835
1077006817,상현,3,상현역 3번 출구,37.5729822733616,127.004631799835
1077006817,상현,4,상현역 4번 출구,37.5729822733616,127.004631799835
1077006818,광교중앙,1,광교중앙역 1번 출구,37.5729822733616,127.004631799835
1077006818,광교중앙,2,광교중앙역 2번 출구,37.5729822733616,127.004631799835
1077006818,광교중앙,3,광교중앙역 3번 출구,37.5729822733616,127.004631799835
1077006818,광교중앙,4,광교중앙역 4번 출구,37.5729822733616,127.004631799835
1077006819,광교,1,광교역 1번 출구,37.5729822733616,127.004631799835
1077006819,광교,2,광교역 2번 출구,37.5729822733616,127.004631799835
1008000810,암사,1,암사역 1번 출구,37.5729822733616,127.004631799835
1008000810,암사,2,암사역 2번 출구,37.5729822733616,127.004631799835
1008000810,암사,3,암사역 3번 출구,37.5729822733616,127.004631799835
1008000810,암사,4,암사역 4번 출구,37.5729822733616,127.004631799835
1009000901,개화,1,개화역 1번 출구,37.5729822733616,127.004631799835
1009000901,개화,2,개화역 2번 출구,37.5729822733616,127.004631799835
1009000903,공항시장,1,공항시장역 1번 출구,37.5729822733616,127.004631799835
1009000903,공항시장,2,공항시장역 2번 출구,37.5729822733616,127.004631799835
1009000903,공항시장,3,공항시장역 3번 출구,37.5729822733616,127.004631799835
1009000903,공항시장,4,공항시장역 4번 출구,37.5729822733616,127.004631799835
1009000904,신방화,1,신방화역 1번 출구,37.5729822733616,127.004631799835
1009000904,신방화,2,신방화역 2번 출구,37.5729822733616,127.004631799835
1009000904,신방화,3,신방화역 3번 출구,37.5729822733616,127.004631799835
1009000904,신방화,4,신방화역 4번 출구,37.5729822733616,127.004631799835
1009000904,신방화,5,신방화역 5번 출구,37.5729822733616,127.004631799835
1009000904,신방화,6,신방화역 6번 출구,37.5729822733616,127.004631799835
1009000904,신방화,7,신방화역 7번 출구,37.5729822733616,127.004631799835
1009000904,신방화,8,신방화역 8번 출구,37.5729822733616,127.004631799835
1009000905,마곡나루,1,마곡나루역 1번 출구,37.5729822733616,127.004631799835
1009000906,양천향교,1,양천향교역 1번 출구,37.5729822733616,127.004631799835
1009000906,양천향교,2,양천향교역 2번 출구,37.5729822733616,127.004631799835
1009000906,양천향교,3,양천향교역 3번 출구,37.5729822733616,127.004631799835
1009000906,양천향교,4,양천향교역 4번 출구,37.5729822733616,127.004631799835
1009000906,양천향교,5,양천향교역 5번 출구,37.5729822733616,127.004631799835
1009000906,양천향교,6,양천향교역 6번 출구,37.5729822733616,127.004631799835
1009000906,양천향교,7,양천향교역 7번 출구,37.5729822733616,127.004631799835
1009000906,양천향교,8,양천향교역 8번 출구,37.5729822733616,127.004631799835
1009000907,가양,1,가양역 1번 출구,37.5729822733616,127.004631799835
1009000907,가양,10,가양역 10번 출구,37.5729822733616,127.004631799835
1009000907,가양,2,가양역 2번 출구,37.5729822733616,127.004631799835
1009000907,가양,3,가양역 3번 출구,37.5729822733616,127.004631799835
1009000907,가양,4,가양역 4번 출구,37.5729822733616,127.004631799835
1009000907,가양,5,가양역 5번 출구,37.5729822733616,127.004631799835
1009000907,가양,6,가양역 6번 출구,37.5729822733616,127.004631799835
1009000907,가양,7,가양역 7번 출구,37.5729822733616,127.004631799835
1009000907,가양,8,가양역 8번 출구,37.5729822733616,127.004631799835
1009000907,가양,9,가양역 9번 출구,37.5729822733616,127.004631799835
1009000908,증미,1,증미역 1번 출구,37.5729822733616,127.004631799835
1009000908,증미,2,증미역 2번 출구,37.5729822733616,127.004631799835
1009000908,증미,3,증미역 3번 출구,37.5729822733616,127.004631799835
1009000908,증미,4,증미역 4번 출구,37.5729822733616,127.004631799835
1009000909,등촌,1,등촌역 1번 출구,37.5729822733616,127.004631799835
1009000909,등촌,2,등촌역 2번 출구,37.5729822733616,127.004631799835
1009000909,등촌,3,등촌역 3번 출구,37.5729822733616,127.004631799835
1009000909,등촌,4,등촌역 4번 출구,37.5729822733616,127.004631799835
1009000909,등촌,5,등촌역 5번 출구,37.5729822733616,127.004631799835
1009000909,등촌,6,등촌역 6번 출구,37.5729822733616,127.004631799835
1009000909,등촌,7,등촌역 7번 출구,37.5729822733616,127.004631799835
1009000909,등촌,8,등촌역 8번 출구,37.5729822733616,127.004631799835
1009000910,염창,1,염창역 1번 출구,37.5729822733616,127.004631799835
1009000910,염창,2,염창역 2번 출구,37.5729822733616,127.004631799835
1009000910,염창,3,염창역 3번 출구,37.5729822733616,127.004631799835
1009000910,염창,4,염창역 4번 출구,37.5729822733616,127.004631799835
1009000911,신목동,1,신목동역 1번 출구,37.5729822733616,127.004631799835
1009000911,신목동,2,신목동역 2번 출구,37.5729822733616,127.004631799835
1009000911,신목동,3,신목동역 3번 출구,37.5729822733616,127.004631799835
1009000912,선유도,1,선유도역 1번 출구,37.5729822733616,127.004631799835
1009000912,선유도,2,선유도역 2번 출구,37.5729822733616,127.004631799835
1009000912,선유도,3,선유도역 3번 출구,37.5729822733616,127.004631799835
1009000912,선유도,4,선유도역 4번 출구,37.5729822733616,127.004631799835
1009000912,선유도,5,선유도역 5번 출구,37.5729822733616,127.004631799835
1009000912,선유도,6,선유도역 6번 출구,37.5729822733616,127.004631799835
1009000912,선유도,7,선유도역 7번 출구,37.5729822733616,127.004631799835
1009000912,선유도,8,선유도역 8번 출구,37.5729822733616,127.004631799835
1009000913,당산,10,당산역 10번 출구,37.5729822733616,127.004631799835
1009000913,당산,11,당산역 11번 출구,37.5729822733616,127.004631799835
1009000913,당산,12,당산역 12번 출구,37.5729822733616,127.004631799835
1009000913,당산,13,당산역 13번 출구,37.5729822733616,127.004631799835
1009000913,당산,7,당산역 7번 출구,37.5729822733616,127.004631799835
1009000913,당산,8,당산역 8번 출구,37.5729822733616,127.004631799835
1009000913,당산,9,당산역 9번 출구,37.5729822733616,127.004631799835
1009000914,국회의사당,1,국회의사당역 1번 출구,37.5729822733616,127.004631799835
1009000914,국회의사당,2,국회의사당역 2번 출구,37.5729822733616,127.004631799835
1009000914,국회의사당,3,국회의사당역 3번 출구,37.5729822733616,127.004631799835
1009000914,국회의사당,4,국회의사당역 4번 출구,37.5729822733616,127.004631799835
1009000914,국회의사당,5,국회의사당역 5번 출구,37.5729822733616,127.004631799835
1009000914,국회의사당,6,국회의사당역 6번 출구,37.5729822733616,127.004631799835
1009000916,샛강,1,샛강역 1번 출구,37.5729822733616,127.004631799835
1009000916,샛강,2,샛강역 2번 출구,37.5729822733616,127.004631799835
1009000916,샛강,3,샛강역 3번 출구,37.5729822733616,127.004631799835
1009000916,샛강,4,샛강역 4번 출구,37.5729822733616,127.004631799835
1009000917,노량진,1,노량진역 1번 출구,37.5729822733616,127.004631799835
1009000917,노량진,2,노량진역 2번 출구,37.5729822733616,127.004631799835
1009000917,노량진,3,노량진역 3번 출구,37.5729822733616,127.004631799835
1009000917,노량진,4,노량진역 4번 출구,37.5729822733616,127.004631799835
